tag,building,climate,source,format,model,seed,duration_s,parameter,target,readback,diff_pct,tolerance_pct,status
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,133.0,equipment_W_m2,6.5,6.5,0.0,1.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,133.0,occupancy_m2_person,10.8,10.8,0.0,1.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,133.0,outdoor_air,0.0024,0.0024,0.0,2.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,133.0,cooling_cop,4.2,4.2,0.0,1.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,133.0,heating_setpoint_C,21.1,21.1,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799869,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,133.0,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,133.9,window_u_value,2.45,2.45,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,133.9,window_shgc,0.43,0.43,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,133.9,lighting_W_m2,9.5,9.5,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,133.9,equipment_W_m2,7.5,7.5,0.0,1.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,133.9,occupancy_m2_person,10.8,10.8,0.0,1.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,133.9,outdoor_air,0.0035,0.0035,0.0,2.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,133.9,cooling_cop,4.2,4.2,0.0,1.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,133.9,heating_setpoint_C,21.1,21.1,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,133.9,cooling_setpoint_C,23.0,23.0,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,136.0,window_u_value,2.25,2.25,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,136.0,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,136.0,lighting_W_m2,9.5,9.5,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,136.0,equipment_W_m2,6.5,6.5,0.0,1.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,136.0,occupancy_m2_person,10.76,10.76,0.0,1.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,136.0,outdoor_air,0.0035,0.0035,0.0,2.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,136.0,cooling_cop,4.3,4.3,0.0,1.0,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,136.0,heating_setpoint_C,21.1,21.1,0.0,0.5,OK
OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,136.0,cooling_setpoint_C,23.0,23.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,142.0,window_u_value,2.5,2.5,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,142.0,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,142.0,lighting_W_m2,8.0,8.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,142.0,equipment_W_m2,12.0,12.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,142.0,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,142.0,outdoor_air,0.004,0.004,0.0,2.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,142.0,cooling_cop,5.0,5.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,142.0,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,142.0,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,149.9,window_u_value,2.5,2.5,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,149.9,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,149.9,lighting_W_m2,8.0,8.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,149.9,equipment_W_m2,15.0,15.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,149.9,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,149.9,outdoor_air,0.004,0.004,0.0,2.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,149.9,cooling_cop,5.0,5.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,149.9,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,149.9,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,147.1,window_u_value,2.5,2.5,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,147.1,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,147.1,lighting_W_m2,8.0,8.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,147.1,equipment_W_m2,15.0,15.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,147.1,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,147.1,outdoor_air,0.004,0.004,0.0,2.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,147.1,cooling_cop,4.5,4.5,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,147.1,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,147.1,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,134.3,window_u_value,2.5,2.5,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,134.3,window_shgc,0.42,0.42,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,134.3,lighting_W_m2,9.5,9.5,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,134.3,equipment_W_m2,5.0,5.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,134.3,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,134.3,outdoor_air,0.003,0.003,0.0,2.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,134.3,cooling_cop,4.2,4.2,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,134.3,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,134.3,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,74.1,window_u_value,2.75,2.75,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,74.1,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,74.1,lighting_W_m2,7.5,7.5,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,74.1,equipment_W_m2,7.4,7.4,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,74.1,occupancy_m2_person,4.6,4.6,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,74.1,outdoor_air,0.0025,0.0025,0.0,2.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,74.1,cooling_cop,4.2,4.2,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,74.1,heating_setpoint_C,21.1,21.1,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,74.1,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,147.2,window_u_value,2.5,2.5,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,147.2,window_shgc,0.4,0.4,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,147.2,lighting_W_m2,10.0,10.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,147.2,equipment_W_m2,15.0,15.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,147.2,occupancy_m2_person,15.0,15.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,147.2,outdoor_air,0.003,0.003,0.0,2.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,147.2,cooling_cop,5.0,5.0,0.0,1.0,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,147.2,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,147.2,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,82.9,window_u_value,2.75,2.75,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,82.9,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,82.9,lighting_W_m2,9.5,9.5,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,82.9,equipment_W_m2,12.8,12.8,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,82.9,occupancy_m2_person,4.6,4.6,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,82.9,outdoor_air,0.0025,0.0025,0.0,2.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,82.9,cooling_cop,4.5,4.5,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,82.9,heating_setpoint_C,21.1,21.1,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,82.9,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,80.2,window_u_value,2.44,2.44,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,80.2,window_shgc,0.43,0.43,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,80.2,lighting_W_m2,7.4,7.4,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,80.2,equipment_W_m2,8.1,8.1,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,80.2,occupancy_m2_person,4.6,4.6,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,80.2,outdoor_air,0.0018,0.0018,0.0,2.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,80.2,cooling_cop,4.2,4.2,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,80.2,heating_setpoint_C,21.1,21.1,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,80.2,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,82.4,window_u_value,2.45,2.45,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,82.4,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,82.4,lighting_W_m2,8.5,8.5,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,82.4,equipment_W_m2,12.8,12.8,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,82.4,occupancy_m2_person,4.6,4.6,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,82.4,outdoor_air,0.0025,0.0025,0.0,2.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,82.4,cooling_cop,4.2,4.2,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,82.4,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,82.4,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,80.6,window_u_value,2.45,2.45,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,80.6,window_shgc,0.43,0.43,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,80.6,lighting_W_m2,7.4,7.4,0.0,0.5,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,80.6,equipment_W_m2,10.2,10.2,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,80.6,occupancy_m2_person,4.6,4.6,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,80.6,outdoor_air,0.0025,0.0025,0.0,2.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,80.6,cooling_cop,4.2,4.2,0.0,1.0,OK
RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799871,RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,80.6,heating_setpoint_C,21.1,21.1,0.0,0.5,OK
