tag,building,climate,source,format,model,seed,duration_s,parameter,target,readback,diff_pct,tolerance_pct,status
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799868,F3,openai/gpt-oss-120b,1542799868.0,666.7,outdoor_air,0.003,0.003,0.0,2.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799868,F3,openai/gpt-oss-120b,1542799868.0,666.7,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799868,F3,openai/gpt-oss-120b,1542799868.0,666.7,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799868,F3,openai/gpt-oss-120b,1542799868.0,666.7,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799869,F3,openai/gpt-oss-120b,1542799869.0,684.8,window_u_value,2.5,2.5,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799869,F3,openai/gpt-oss-120b,1542799869.0,684.8,window_shgc,0.4,0.4,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799869,F3,openai/gpt-oss-120b,1542799869.0,684.8,lighting_W_m2,5.0,5.0,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799869,F3,openai/gpt-oss-120b,1542799869.0,684.8,equipment_W_m2,10.0,10.0,0.0,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799869,F3,openai/gpt-oss-120b,1542799869.0,684.8,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799869,F3,openai/gpt-oss-120b,1542799869.0,684.8,outdoor_air,0.004,0.004,0.0,2.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799869,F3,openai/gpt-oss-120b,1542799869.0,684.8,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799869,F3,openai/gpt-oss-120b,1542799869.0,684.8,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799869,F3,openai/gpt-oss-120b,1542799869.0,684.8,cooling_setpoint_C,24.5,24.5,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799870,F3,openai/gpt-oss-120b,1542799870.0,712.5,window_u_value,2.5,2.5,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799870,F3,openai/gpt-oss-120b,1542799870.0,712.5,window_shgc,0.4,0.4,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799870,F3,openai/gpt-oss-120b,1542799870.0,712.5,lighting_W_m2,8.0,8.0,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799870,F3,openai/gpt-oss-120b,1542799870.0,712.5,equipment_W_m2,10.0,10.0,0.0,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799870,F3,openai/gpt-oss-120b,1542799870.0,712.5,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799870,F3,openai/gpt-oss-120b,1542799870.0,712.5,outdoor_air,0.003,0.003,0.0,2.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799870,F3,openai/gpt-oss-120b,1542799870.0,712.5,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799870,F3,openai/gpt-oss-120b,1542799870.0,712.5,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799870,F3,openai/gpt-oss-120b,1542799870.0,712.5,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799871,F3,openai/gpt-oss-120b,1542799871.0,554.7,window_u_value,2.5,2.5,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799871,F3,openai/gpt-oss-120b,1542799871.0,554.7,window_shgc,0.4,0.4,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799871,F3,openai/gpt-oss-120b,1542799871.0,554.7,lighting_W_m2,5.0,5.0,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799871,F3,openai/gpt-oss-120b,1542799871.0,554.7,equipment_W_m2,5.0,5.0,0.0,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799871,F3,openai/gpt-oss-120b,1542799871.0,554.7,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799871,F3,openai/gpt-oss-120b,1542799871.0,554.7,outdoor_air,0.004,0.004,0.0,2.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799871,F3,openai/gpt-oss-120b,1542799871.0,554.7,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799871,F3,openai/gpt-oss-120b,1542799871.0,554.7,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F3_gpt-oss-120b_seed1542799871,ApartmentMidRise,5A,F3_gpt-oss-120b_seed1542799871,F3,openai/gpt-oss-120b,1542799871.0,554.7,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,595.0,window_u_value,2.45,2.45,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,595.0,window_shgc,0.42,0.42,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,595.0,lighting_W_m2,6.5,6.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,595.0,equipment_W_m2,5.5,5.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,595.0,occupancy_m2_person,40.0,40.005,0.0125,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,595.0,outdoor_air,0.0018,0.0018,0.0,2.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,595.0,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,595.0,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799867,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,595.0,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,575.4,window_u_value,2.45,2.45,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,575.4,window_shgc,0.42,0.42,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,575.4,lighting_W_m2,5.5,5.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,575.4,equipment_W_m2,4.8,4.8,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,575.4,occupancy_m2_person,40.0,40.005,0.0125,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,575.4,outdoor_air,0.0014,0.0014,0.0,2.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,575.4,cooling_cop,4.2,4.2,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,575.4,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799868,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,575.4,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,621.6,window_u_value,2.35,2.35,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,621.6,window_shgc,0.42,0.42,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,621.6,lighting_W_m2,6.5,6.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,621.6,equipment_W_m2,5.5,5.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,621.6,occupancy_m2_person,40.0,40.005,0.0125,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,621.6,outdoor_air,0.0015,0.0015,0.0,2.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,621.6,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,621.6,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799869,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,621.6,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,602.2,window_u_value,2.45,2.45,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,602.2,window_shgc,0.43,0.43,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,602.2,lighting_W_m2,7.5,7.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,602.2,equipment_W_m2,5.5,5.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,602.2,occupancy_m2_person,40.0,40.005,0.0125,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,602.2,outdoor_air,0.0025,0.0025,0.0,2.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,602.2,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,602.2,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799870,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,602.2,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,595.3,window_u_value,2.45,2.45,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,595.3,window_shgc,0.42,0.42,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,595.3,lighting_W_m2,6.5,6.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,595.3,equipment_W_m2,4.8,4.8,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,595.3,occupancy_m2_person,40.0,40.005,0.0125,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,595.3,outdoor_air,0.0015,0.0015,0.0,2.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,595.3,cooling_cop,4.2,4.2,0.0,1.0,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,595.3,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_llama-3.3-70b-versatile_seed1542799871,ApartmentMidRise,5A,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,595.3,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,708.1,window_u_value,2.5,2.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,708.1,window_shgc,0.42,0.42,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,708.1,lighting_W_m2,5.0,5.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,708.1,equipment_W_m2,10.0,10.0,0.0,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,708.1,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,708.1,outdoor_air,0.003,0.003,0.0,2.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,708.1,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,708.1,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799867,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,708.1,cooling_setpoint_C,24.5,24.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,597.6,window_u_value,2.5,2.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,597.6,window_shgc,0.4,0.4,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,597.6,lighting_W_m2,8.0,8.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,597.6,equipment_W_m2,5.0,5.0,0.0,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,597.6,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,597.6,outdoor_air,0.004,0.004,0.0,2.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,597.6,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,597.6,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799868,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,597.6,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,598.4,window_u_value,2.5,2.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,598.4,window_shgc,0.42,0.42,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,598.4,lighting_W_m2,8.0,8.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,598.4,equipment_W_m2,5.0,5.0,0.0,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,598.4,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,598.4,outdoor_air,0.003,0.003,0.0,2.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,598.4,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,598.4,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799869,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,598.4,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,598.0,window_u_value,2.5,2.5,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,598.0,window_shgc,0.42,0.42,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,598.0,lighting_W_m2,7.0,7.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,598.0,equipment_W_m2,5.0,5.0,0.0,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,598.0,occupancy_m2_person,30.0,29.996,0.0133,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,598.0,outdoor_air,0.003,0.003,0.0,2.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,598.0,cooling_cop,4.5,4.5,0.0,1.0,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,598.0,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
ApartmentMidRise_5A_F4_gpt-oss-120b_seed1542799870,ApartmentMidRise,5A,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,598.0,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
